"STYLE_CD","COUNT(*)"
SPCCS16811,3
SPCCW16571,4
SPCCW16681,3
SPCCW17552,9
SPCCW17553,12
SPCS54111,6
SPCS54211,5
SPCW45211,1
SPCW45221,2
SPCW45421,1
SPES47131,1
SPFA44111,1
SPFA46111,1
SPFM44131,1
SPFM44311,1
SPFM45811,1
SPFM47731,1
SPFM48711,1
SPFM56211,4
SPFM56711,3
SPFM57111,3
SPFM57511,3
SPFM58011,3
SPFM59711,3
SPFM59741,3
SPFS57121,4
SPFS58021,1
SPFS58121,3
SPFW45111,1
SPFW46111,1
SPFW48011,1
SPGA44141,1
SPGA44151,1
SPGA47111,1
SPGM44211,2
SPGM44241,1
SPGM44711,2
SPGM47131,1
SPGM47161,1
SPGM48141,1
SPGM49021,1
SPGM49161,1
SPGM49221,1
SPGM49331,1
SPGM52121,2
SPGM52311,1
SPGM54511,4
SPGM54621,3
SPGM55211,1
SPGM57341,7
SPGM59211,4
SPGM59411,3
SPGM59511,4
SPGS47031,1
SPGS47051,1
SPGS54421,1
SPGW45121,1
SPGW46321,1
SPGW46461,1
SPGW49111,1
SPIA46011,1
SPIS46511,1
SPIS47021,1
SPIS47121,1
SPIS54011,1
SPIS56211,1
SPIW45021,1
SPJA44021,1
SPJAA16712,3
SPJAA16751,3
SPJAW16722,4
SPJCA15442,3
SPJCA15794,3
SPJCA17441,3
SPJCM16751,6
SPJCM16752,3
SPJCM17153,12
SPJCM17456,3
SPJCM17757,3
SPJCW15622,3
SPJCW15723,3
SPJCW16723,3
SPJCW17234,3
SPJCW17531,3
SPJM45331,1
SPJM55331,6
SPJM55521,3
SPJS44121,1
SPJS44211,1
SPJS44311,1
SPMA48011,1
SPMM44031,1
SPMM47011,1
SPMM47211,1
SPMM47511,1
SPMM48011,1
SPMM48611,1
SPMM49021,1
SPMM49611,1
SPMM54141,3
SPMM54151,3
SPMM54611,1
SPMM55411,1
SPMM56021,4
SPMM56121,4
SPMM56211,1
SPMM56221,4
SPMM57711,4
SPMM59021,1
SPMM59121,4
SPMM59311,3
SPMS44011,1
SPMS54021,1
SPMS54121,1
SPMS57011,1
SPMW48211,1
SPMW49021,1
SPNM47311,1
SPNM47611,1
SPNM57221,1
SPNM57511,1
SPNM57911,1
SPNM57921,1
SPOS47311,1
SPOS47711,1
SPPAA15711,3
SPPAA16121,6
SPPAA16411,3
SPPAA16462,3
SPPAA16711,4
SPPAM16611,3
SPPAM16643,3
SPPAM16711,12
SPPAM16991,3
SPPAM17143,12
SPPAM17415,3
SPPAM17843,3
SPPAS17131,6
SPPAS17412,9
SPPAS17461,3
SPPAS17731,6
SPPAW15621,8
SPPAW16222,6
SPPAW16441,6
SPPAW16462,3
SPPNA17742,3
SPPNA17745,3
SPPZM17753,3
SPPZS17752,3
SPRX47711,1
SPRX57221,3
SPRX57621,4
SPSAA15474,3
SPSAA15713,3
SPSAM16411,4
SPSAM16492,6
SPSAM16712,3
SPSAM16891,3
SPSAM17591,3
SPSAS16411,3
SPSAS16431,3
SPSAS16731,6
SPSAS17431,3
SPSAW16431,9
SPSAW16491,3
SPSAW16494,12
SPSDW17712,3
SPSDW17792,3
SPSFA16733,3
SPSFM17793,3
SPSFS17731,3
SPSFS17792,3
SPSFW16742,3
SPSFW16792,3
SPTAA15410,6
SPTAA17111,6
SPTAM16510,9
SPTAM16540,3
SPTAM16810,6
SPTAM16850,5
SPTAM16992,3
SPTAM17141,13
SPTAM17312,3
SPTAM17433,3
SPTAM17443,12
SPTAM17448,3
SPTAM17473,6
SPTAM17621,12
SPTAM17716,7
SPTAM17854,3
SPTAS16610,6
SPTAW15690,4
SPTAW15762,6
SPTAW16570,3
SPTX44111,3
SPTX44311,2
SPTX47111,2
SPTX47611,2
SPTX54011,3
SPUAA15711,3
SPUAA16432,6
SPUAM17514,3
SPUAS17432,6
SPUAW15831,3
SPUAW16552,10
SPUAW17571,8
SPUDW16352,3
SPUDW16811,9
SPWAA16550,3
SPWAS16661,6
SPWAW15411,6
SPWAW15470,6
SPWAW15551,6
SPWAW15641,6
SPWAW15670,6
SPWAW15721,6
SPWAW15770,6
SPWAW16110,18
SPWAW16340,6
SPWAW16351,21
SPWAW16463,6
SPWAW16560,6
SPWAW16650,6
SPWAW16690,3
SPWAW16720,6
SPWAW16760,3
SPWAW17111,6
SPWAW17141,6
SPWAW17181,9
SPWAW17462,12
SPWAW17554,3
SPWW44211,1
SPYX47111,1
SPYX47221,1
SPYX57021,3
SPYX57211,3
SPYX57321,3
SPYX58111,3
SPZA44221,1
SPZM44831,1
SPZM45321,1
SPZM45421,1
SPZM51211,1
SPZM55111,6
SPZM57411,3
SPZM57511,3
SPZM58121,3
SPZS44121,1
SPZS51111,3
SPZS57111,1
SQBM47011,1
SQBM47111,1
SQBM57011,3
SQBS51111,3
SQBW46011,1
SQBW46111,1
SQCAS16211,3
SQCAS17251,5
SQCAS17272,5
SQCAW15621,6
SQCAW16501,6
SQCAW16601,3
SQCAW16651,3
SQCAW16701,3
SQCAW16703,3
SQCAW16801,3
SQCAW17611,5
SQCS50111,5
SQCW48011,1
SQDCM16700,3
SQFM45111,1
SQFM55021,1
SQFM58111,3
SQFW45311,1
SQFW45511,1
SQFW48011,2
SQGM56021,5
SQGW45111,1
SQGW46111,1
SQJAA17101,3
SQJAM16811,3
SQJAS16101,3
SQJAS16121,3
SQJAS17261,3
SQJAS17271,3
SQJAW17521,3
SQJS52011,4
SQKW45111,1
SQKX56121,3
SQMA40511,1
SQMM46111,1
SQMM55011,1
SQMM57211,3
SQMM58011,6
SQMM58211,3
SQMS51011,1
SQOW48111,3
SQOW48121,2
SQOX58121,1
SQPDM16811,3
SQPDW17551,3
SQPNA16211,4
SQPNA17121,3
SQPNM16601,3
SQPNM16780,4
SQPNM16792,3
SQPNS17161,3
SQPNW16602,3
SQPNW16621,3
SQPNW17501,3
SQPNW17632,3
SQPNW17661,3
SQPNW17682,3
SQPOM17861,3
SQPOM17871,3
SQPX51241,3
SQPX55121,3
SQPX55221,3
SQPX56121,3
SQQX51121,7
SQRX55221,3
SQSFM16481,3
SQSFM16720,3
SQSFM17131,6
SQSFM17402,3
SQSFM17441,3
SQSFM17482,3
SQSFM17871,3
SQSFM17961,3
SQSFW15251,3
SQSFW15511,3
SQSFW17151,3
SQSFW17551,3
SQTAA16012,4
SQTAA16031,3
SQTAA16709,3
SQTAM16601,3
SQTAM16613,3
SQTAM16751,3
SQTAM16791,6
SQTAM16807,3
SQTAM16810,6
SQTAM16812,3
SQTAM16813,6
SQTAM17231,3
SQTAM17611,5
SQTAM17632,6
SQTAM17642,6
SQTAM17643,6
SQTAM17731,11
SQTAM17751,12
SQTAM17771,3
SQTAS17131,3
SQTAW15706,3
SQTAW15710,3
SQTAW16101,3
SQTAW16121,12
SQTAW16212,1
SQTAW16712,3
SQTX51111,4
SQTX55111,3
SQUAW17161,3
SQUBM17661,3
SQUBW16611,3
SQUDW15511,4
SQUDW16101,3
SQUDW16201,3
SQUDW17151,3
SQWAM16701,3
SQWAM17702,3
SQWAS16601,7
SQWAS17171,4
SQWAS17181,3
SQWAW15101,3
SQWAW15131,3
SQWAW15191,3
SQWAW16202,3
SQWAW16709,3
SQWAW17602,3
SQWAW17723,3
SQYX56211,3
SR4DX17201,3
SR4DX18200,3
SR4DX21211,3
SR4DX21531,3
SR4DX22001,3
SSABX16009,3
SSABX16043,3
SSABX16203,3
SSABX17001,6
SSABX20131,4
SSABX21111,3
SSABX21201,6
SSAIX16204,3
SSAIX16207,3
SSAIX16211,6
SSAIX16253,3
SSAIX16731,3
SSAIX16732,3
SSAIX16733,3
SSAJX17003,3
SSAJX17400,6
SSAJX17500,3
SSAJX17510,3
SSAJX18400,3
SSAJX18500,3
SSAJX19201,6
SSAJX20041,3
SSAJX20081,3
SSAJX20311,3
SSAJX21161,6
SSAJX21601,6
SSAJX21611,3
SSAJX22131,3
SSAJX22151,3
SSBAX16002,3
SSBAX21511,3
SSEFX17200,6
SSEFX17201,6
SSEFX19121,3
SSEFX19151,3
SSHAX16500,3
SSHAX16600,3
SSLAX16203,3
SSLAX16204,3
SSLAX16302,3
SSLAX16601,3
SSLAX16702,3
SSLAX17710,3
SSLAX19200,3
SSLAX19411,3
SSRAX16301,3
SSRAX16621,3
SSRAX18500,3
SSRAX18602,3
SSRAX18611,3
SSRAX19611,3
SSRAX20111,3
SSYJX16152,3
SSYJX16156,3
SVAX41111,1
SVAX42011,1
SVAX44071,1
SVAX45231,1
SVAX45251,1
SVAX45271,1
SVFX50051,3
SVGX50011,1
SVGX50021,1
SVGX50101,1
SVGX55031,3
SVKX50031,1
SVLX50221,1
SVLX50381,1
SVLX50401,1
SVLX50421,1
SVLX50431,1
SVLX50441,1
SVMX40061,1
SVMX40101,1
SVMX40111,1
SVMX40191,1
SVMX40271,1
SVMX40421,1
SVMX50061,1
SVMX51211,1
SVMX51261,1
SVMX51281,1
SVMX51291,1
SVMX51311,1
SVMX51421,1
SVMX51661,1
SVMX51671,1
SVMX51771,1
SVMX51801,1
SVMX52051,1
SVMX54011,6
SVMX54031,6
SVMX54151,3
SVMX55011,6
SVMX55021,6
SVMX55041,6
SVMX55151,3
SVMX55191,3
SVOX40211,1
SVOX40371,1
SVOX40421,1
SVOX40601,1
SVOX41021,2
SVOX41041,2
SVOX41051,2
SVOX41211,1
SVOX42151,1
SVOX42331,1
SVOX45071,1
SVOX45101,1
SVOX45121,1
SVOX45171,1
SVOX45191,1
SVOX45251,1
SVOX45261,1
SVOX45301,1
SVOX45651,1
SVOX45661,1
SVOX45751,1
SVOX46211,1
SVOX46301,1
SVOX46431,1
SVOX46461,1
SVOX46471,1
SVOX46481,1
SVOX47011,1
SVOX47151,1
SVOX47521,1
SVOX47591,1
SVOX47621,1
SVOX47691,1
SVOX50091,1
SVOX50111,1
SVOX50221,1
SVOX50341,1
SVOX50411,1
SVOX50531,1
SVOX50601,1
SVOX51011,1
SVOX51121,1
SVOX51301,1
SVOX51421,1
SVOX51441,1
SVOX51551,1
SVOX51751,1
SVOX52011,1
SVOX52071,1
SVOX52211,1
SVOX52301,1
SVOX52421,1
SVOX52461,1
SVOX52721,1
SVOX53071,1
SVOX53101,1
SVOX53161,1
SVOX53261,1
SVOX53531,1
SVOX53721,1
SVOX53751,1
SVOX53781,1
SVOX53961,1
SVOX54341,1
SVOX54601,1
SVOX54651,1
SVOX54851,1
SVOX54981,1
SVOX55091,1
SVOX55221,1
SVOX55281,1
SVOX55401,1
SVOX55471,1
SVOX55491,1
SVOX55501,1
SVOX55561,1
SVOX55701,1
SVOX55801,1
SVOX55831,1
SVOX55861,1
SVOX56001,1
SVOX56141,1
SVOX56171,1
SVOX56231,1
SVOX56501,1
SVOX57001,1
SVOX57031,1
SVOX57061,1
SVOX57201,1
SVOX57231,1
SVOX57251,1
SVPNX16605,3
SVPX40021,1
SVPX40081,1
SVPX40221,1
SVPX40351,1
SVPX40361,1
SVPX49021,1
SVPX49091,1
SVPX49471,1
SVPX49491,1
SVPX59151,1
SVQX40021,1
SVQX40111,1
SVQX40141,1
SVQX43121,1
SVQX43251,2
SVQX45021,1
SVQX50131,1
SVQX50161,1
SVQX50231,1
SVQX50511,1
SVQX50531,1
SVQX50661,1
SVQX50711,1
SVQX51081,1
SVQX51141,1
SVQX51301,1
SVQX51381,1
SVQX51501,1
SVQX51581,1
SVQX51591,1
SVQX51791,1
SVQX51801,1
SVQX51811,1
SVQX51861,1
SVQX52061,2
SVQX52171,2
SVQX52211,1
SVQX52681,1
SVQX53211,1
SVQX54071,1
SVQX54231,1
SVSAX16111,3
SVTX41211,1
SVTX41311,1
SVTX42311,1
SVUX40041,1
SVUX40061,1
SVUX40231,1
SVUX40351,1
SVUX41141,1
SVUX41181,1
SVUX41201,1
SVUX41211,1
SVUX41241,1
SVUX41391,1
SVUX41401,1
SVUX41451,1
SVUX41551,1
SVUX45111,2
SVUX45521,1
SVUX45601,1
SVUX49601,1
SVUX49621,1
SVUX49691,1
SVUX49761,1
SVUX49771,1
SVUX49821,1
SVUX49921,1
SVUX49981,1
SVUX50021,1
SVUX50141,1
SVUX55111,1
SVUX55121,1
SVUX55131,1
SVUX55151,1
SVUX55161,1
SVUX55171,1
SVUX55531,1
SVUX56021,1
SVUX56101,1
SVUX56241,1
SVUX56291,1
SVUX56301,1
SVUX56481,1
SVUX59741,1
SVUX59771,1
SVWAX16403,3
SVWX51111,1
SVWX51201,1
SVWX51211,1
SVWX51291,1
SVWX52141,1
SVWX52221,1
SVYX40051,1
SVZX51081,1
SVZX51111,1
SVZX51121,1
SWCAW17510,3
SWCAW17520,3
SWPNM17105,4
SWPNS17001,5
SWPNS17003,3
SWSFM17103,3
SWTAM17201,3
SWTAM17203,3
SWTAS17006,3
SWVAW17510,3
T2BBX15205,6
T2BBX15212,3
T2BBX15214,3
T2BBX15216,6
T2BBX15219,6
T2BBX16110,6
T2BBX16203,9
T2HAW16002,3
T2MZX16004,6
T2RAW16001,9
T3AAX18002,3
T3AJM19003,9
T3BBM17103,6
T3BBW18003,3
T3REW18001,3
T4MZX16005,15
TAAIM21600,3
TAAIW18601,3
TAAIX17800,36
TABBX17700,3
TABBX18400,3
TABRA20204,3
TABSA17800,3
TABSS17890,3
TABSW16700,3
TABSX21800,3
TALAS17888,3
TALAS17890,3
TALAX17700,3
TARAA17801,3
TARAM18403,3
TARAM18600,3
TARAM19400,9
TARAM19601,6
TARAW18600,9
TARAX20400,3
TAY1A18800,6
TAY1X17402,3
TAY1X17703,3
TAY1X17776,3
TAY1X18500,3
TAY1X19500,3
TAY1X19802,3
TAY1X19804,3
TAY1X19806,3
TAY1X19807,3
TAY1X20700,6
TCQAS19802,3
TCTCS17888,3
TCTCS20802,3
TCUCW17501,3
TCUCW18511,3
TCUCW19502,6
TDCAX18310,3
TDPAX17420,18
TDSAX18515,18
TDSAX18525,12
TDSAX18540,9
TDSAX18560,3
TDSAX21515,33
TDSAX21520,21
TDVAX19235,3
TE4DX17100,6
TGCAW20001,3
TGPFA20001,12
TGPFM20002,9
TGPFS21002,6
TJAAX18910,9
TJAAX20910,6
TLJDW16271,6
TLJDW20501,6
TLJDW20521,9
TLJJM16031,6
TLJJM16061,6
TLJJM16241,6
TLJJM20301,9
TLJJM20351,6
TLJJM21531,23
TLJJM22621,10
TLJJW20531,6
TLJJW20813,6
TLJJX15311,3
TLJJX20911,9
TLJM54011,6
TLOM54431,3
TLOM54851,3
TLPNM20361,18
TLPNM20381,6
TLPNM22501,9
TLPNS20121,6
TLPNS21441,3
TLPNS22401,9
TLPNW15423,6
TLPOM16231,9
TLPOM20411,6
TLPOM20423,3
TLPOM20431,3
TLPOM21631,12
TLPOM21661,18
TLSXW16035,9
TLSXW16055,9
TLSXW20561,3
TLSXW21511,3
TLTAW16301,6
TLTBW20541,24
TLTCM20325,3
TLTCM20341,9
TLTCM20347,6
TLTCM20421,3
TLTCM21511,9
TODAX16146,3
TODAX16310,6
TODAX16420,15
TODAX16520,30
TODAX16610,39
TODAX17700,9
TODS41351,1
TODS43301,1
TODX51301,10
TODX54101,21
TODX55251,25
TODZX16810,33
TOJA40061,1
TOJA40161,1
TOJA41211,1
TOJA42031,1
TOJAA17502,3
TOJAA18420,21
TOJAA20400,3
TOJAM19210,3
TOJAM19601,3
TOJAM20592,3
TOJAM20600,3
TOJAS15701,6
TOJAS18350,3
TOJAS20353,3
TOJAW16200,3
TOJAW17402,9
TOJAW17502,3
TOJAW17601,3
TOJAW18601,3
TOJAW18605,9
TOJAW19350,3
TOJAW19356,3
TOJAW19400,6
TOJAW19405,3
TOJAW19462,3
TOJAW19501,3
TOJAW19502,3
TOJAX15506,3
TOJAX15602,17
TOJAX15803,9
TOJAX15809,3
TOJAX15817,19
TOJAX16200,3
TOJAX16203,3
TOJAX16808,12
TOJAX18400,27
TOJDW16100,3
TOJDW17353,3
TOJDX16200,3
TOJDX18501,3
TOJWS16500,3
TOJWS16501,3
TOJWW16520,6
TOJWW20700,3
TOJX51261,1
TOKAM19603,3
TOKAW20600,9
TOKAX20700,3
TOKT50111,1
TOMA40411,1
TOMA40811,1
TOMA41011,1
TOMA42411,1
TOMA42611,1
TOMA42711,1
TOMA43051,1
TOMA43801,1
TONA41201,1
TONS51101,5
TONS51401,4
TOOA40071,1
TOOBM21801,3
TOOBS17801,3
TOOBS18801,3
TOOBS19801,3
TOOBW16502,3
TOOBW17506,9
TOODM19401,3
TOOFX16802,12
TOPAM15702,3
TOPAM16200,6
TOPAM16202,3
TOPAM17800,3
TOPAM17801,3
TOPAM18600,6
TOPAM19602,3
TOPAM19609,3
TOPAM19930,3
TOPAM20460,3
TOPAM21203,6
TOPAM21251,3
TOPAM21410,6
TOPAM21450,6
TOPAM21460,3
TOPAS19910,3
TOPAS20510,3
TOPAS21601,3
TOPAW17400,6
TOPAW17603,6
TOPAW18402,6
TOPAW18603,3
TOPAW19602,3
TOPAW19608,3
TOPAX16807,3
TOPZX16200,3
TOQAS19500,3
TOSAM15702,30
TOSAM19601,3
TOSAM20592,9
TOSAM20600,3
TOSAS17601,3
TOSAW15703,9
TOSAW18602,3
TOSAW18603,3
TOSAX15601,16
TOSAX15801,9
TOSAX16900,6
TOSAX17700,6
TOSAX18701,9
TOSAX20401,3
TOSAX20702,3
TOSAX20711,9
TOSAX20712,6
TOTAM15282,3
TOTAM15286,3
TOTAM15291,3
TOTAM15704,3
TOTAM16200,6
TOTAM16356,6
TOTAM16358,6
TOTAM16778,3
TOTAM18405,15
TOTAM18700,6
TOTAM19480,3
TOTAM19602,6
TOTAM19603,6
TOTAM19801,9
TOTAM20202,3
TOTAM20203,3
TOTAM20450,6
TOTAM21104,3
TOTAM21110,3
TOTAM21113,1
TOTAM21207,3
TOTAM21460,3
TOTAM21500,3
TOTAS18511,6
TOTAS19510,3
TOTAS21601,3
TOTAW17600,3
TOTAW17601,3
TOTAX15505,3
TOTAX15556,3
TOTAX15560,3
TOTAX15567,5
TOTAX15590,3
TOTAX15602,3
TOTAX15803,3
TOTAX16805,6
TOTAX20410,6
TOTAX21400,3
TOTAX21410,3
TOUA40041,1
TOUA40081,2
TOUA40141,1
TOUA40151,1
TOUA40311,5
TOUA40321,1
TOUA40351,1
TOUA40751,2
TOUAA15281,4
TOUAA17600,9
TOUAA17800,3
TOUAS18351,3
TOUAS18511,3
TOUAS18600,3
TOUAS21512,3
TOUAW15504,3
TOUAW15507,3
TOUAW16701,3
TOUAW17601,3
TOUAW17608,3
TOUAW17793,3
TOUAW18400,9
TOUAW18502,3
TOUAW18705,3
TOUAW18800,3
TOUAW19211,3
TOUAW19603,9
TOUAW20800,3
TOUAW21202,7
TOUAW21224,3
TOUAW21229,3
TOUAW21239,3
TOUAW21420,3
TOUAW21600,3
TOUAW21601,3
TOUAW21630,3
TOUAW21641,3
TOUAW21800,3
TOUAW21801,3
TOUZW15503,6
TOVAA16780,3
TOVAA18600,3
TOVAA19350,3
TOVAS20352,3
TOVAS21602,3
TOVAW17505,3
TOVX55401,1
TOWA40011,2
TOXX40151,2
TOZ1A16800,3
TOZ1X15359,9
TOZ1X15364,3
TOZ1X15392,3
TOZ1X15394,3
TOZ1X15398,3
TOZ1X15700,3
TOZ1X15706,3
TOZ1X15713,16
TOZ1X16900,6
TRAHX16200,3
TRAJX16200,6
TRBAX15376,3
TRBAX16362,3
TRCX40021,1
TREX42011,1
TREX42031,2
TREX44021,3
TRRAA16001,3
TRRAA16777,3
TRRAX15555,3
TRRAX15806,3
TRRAX16200,3
TRXX40021,1
TRXX40311,4
TRXX49101,1
TRXX51931,1
TRZ2X15282,3
TRZ2X15500,3
TRZ2X15701,3
TRZ2X15801,12
TRZ2X16002,6
TRZ2X16207,6
TS4HW18400,18
TS4HW20400,3
TS4HX17203,27
TUJFA21002,8
TUPDM22001,6
TUPDM22002,6
TUPDM22003,6
TVJDW20642,6
TVJDW20652,3
TVJDW21532,18
TVJJM20332,6
TVJJS20112,12
TVJJS20222,6
TVJJS21412,6
TVJJW20522,6
TVJM54521,3
TVOM54741,3
TVOM54921,3
TVPNA20422,6
TVPNM16012,15
TVPNW16028,3
TVPNW17102,3
TVPNW20552,3
TVPNW21512,6
TVPOM16222,6
TVPOM20412,6
TVSXM21444,3
TVSXW20522,3
TVTAM16002,6
TVTAW17202,9
TVTBA20402,6
TVTBA21402,6
TVTBA21422,12
TVTCM20356,3
TVTCM20366,3
TVTCM21512,6
TVTCM21522,9
TVZDM20356,3
TXLAS21001,6
TXLAS21002,6
TXLAS22002,3
TXLAS22004,3
TXY1M22001,3
UECW50071,4
UECW50131,3
UECW50301,3
UECW60211,3
UECX42011,1
UECX42021,1
UECX42621,1
UECX52011,7
UECX52311,3
UECX60111,3
UECX60811,3
UEFM42171,1
UEFM42211,1
UEGW42211,1
UEGW42311,1
UEGW50201,3
UEGW60071,3
UELX40011,1
UELX41241,1
UELX42021,1
UEPX52411,3
UEPX52661,3
UEPX61011,3
UEPX63211,3
UEPX65011,3
UEPX65051,3
UEPX65081,3
UEPX66031,3
UEPX66041,3
UEPX66061,3
UEYX43211,1
UEYX60041,3
UEYX60051,3
UEZX45201,2
UEZX60021,3
UHBM53531,3
UHDW65061,3
UHDW65171,3
UHFW8K741,3
UHGS71211,3
UHGS71231,3
UHJA52211,3
UHJM6T011,3
UHJM8K421,6
UHNM50691,3
UHNM65111,3
UHNM65131,3
UHNM65151,5
UHNM8K441,3
UHNW52011,3
UHOM53311,3
UHOM65171,3
UHOM6T011,3
UHOM79971,3
UHTM53931,3
UHTM63511,1
UHTM67011,3
UHTM67331,3
UHTM67411,4
UHTM67531,3
UHTM6T631,3
UHTM8K441,4
UHTS75231,3
UHTS75431,3
UHTW55371,5
UHTW55411,3
UHTW55851,3
UHTW66751,3
UHTW66811,3
UHTW67031,1
UHTW67411,3
UHTX61701,3
UHXM51131,3
UHXW53101,3
UHXW75011,3
UHXW75031,3
UHZS50211,7
UHZW50121,3
UIFM72121,3
UIFX78001,3
UIFX78101,3
UJFW82081,3
UKDW62371,3
UKDW8K251,3
UKDW8K261,3
UKDW8K551,3
UKJM8K241,6
UKJW8K421,3
UKNW64421,3
UKNW64521,3
UKOM6T021,3
UKTM51921,3
UKTM53401,3
UKTM65821,3
UKTM65881,3
UKTM79831,3
UKTM79841,3
UKTM79871,3
UKTM8K641,4
UKTM8K921,4
UKTW51021,3
UKTW65041,3
UKTW78421,3
UKVM8K401,3
UKXM65021,3
UKZS50221,7
UKZS50241,7
UKZW50131,3
ULJM54431,3
ULJM60111,1
ULJW52311,3
ULNM54411,3
ULNM54511,3
ULNW72011,4
ULXM54091,3
UOCM70011,3
UOCM70051,3
UOCM70161,3
UOCM81081,3
UOCW70021,3
UOCW71031,3
UOCW72011,3
UOGW70031,3
UOLX75021,3
UOPM71281,3
UOPW76011,3
UOYX79001,3
UPCM70221,3
UPCM70251,3
UPGW70111,3
UPGW70121,3
UVJM62221,3
UVJW51021,3
UVJW51031,3
UVJW51721,3
UVJW52121,3
UVNW56181,3
UVNW72021,3
UVOM54721,3
UVTM54321,3
UVTM54341,3
UVTM62721,3
UVTM63431,3
UVTW55201,1
UVTW62441,3
UVVM56321,3
UYCW50241,6
UYCW60141,6
UYCX45021,2
UYCX45521,1
UYCX55311,4
UYCX55421,8
UYCX55511,4
UYCX55611,7
UYCX60241,3
UYFM62211,3
UYFM62311,3
UYFX58011,3
UYFX58311,6
UYFX58811,3
UYFX59711,3
UYFX59911,3
UYGW40211,1
UYGW60051,3
UYYX47121,1
UYYX57221,3
UYYX60151,3
V2JFX21131,3
V2JJX21351,3
VHJDW16931,3
VHJGW16121,9
VHJJM18591,9
VHPNW16541,6
VHTCM19151,12
VHTCM20763,3
VHTCM21701,3
VKJDW15752,9
VKJDW17768,3
VKJDW18012,6
VKJFW19806,6
VKJFW21726,6
VKPNM17604,3
VKPNM20772,3
VKPNW16502,3
VKTCM19132,9
VORFX20600,6
W5PAX17501,6
W5TEX17602,6
W6DCX17104,3
W6DCX18104,3
W6KAX17101,3
W6PAX17101,3
W6PAX17503,3
W6PAX17510,3
W6PAX18101,6
W6POM17102,3
W6POM17104,9
W6POM17106,3
W6SAX18103,3
W6SAX18105,9
W6TAX17302,6
W6TAX17303,6
W6TAX17501,15
W6TBX17201,3
W6TCM17116,3
W6TCM17120,3
W6TCM17203,9
W6TCM17207,3
W6TCM18101,3
W6TCM18113,6
W6TEX17304,3
W6TEX17602,3
W6TEX17604,3
W6TEX17605,3
W6TEX17609,9
W6TEX18303,9
W6TFM17110,6
W6UAX18104,3
W6UCW17501,12
W6UCW17502,6
W7TAX17114,3
W7TAX17116,3
W7TAX17501,3
W8TBX17202,3
W8TCM17110,6
W8TCM17115,6
W8TCM17116,3
W8TCM17118,3
W8TCM17121,3
W8TFM17107,3
WBZSX20701,6
WGABX16521,6
WGABX18505,3
WGABX20101,9
WGABX20501,3
WGABX20502,6
WGABX21100,6
WGABX21171,6
WGABX22101,2
WGBAX19504,8
WGBAX19506,6
WGBAX19507,6
WGBAX19510,3
WGBNX19503,3
WGBNX20503,6
WGBNX22101,9
WGBNX22172,6
WGBOX18501,6
WGBOX18511,3
WGBOX19502,6
WGGAX16564,9
WGGBX16501,3
WGGJW17501,6
WGGJW17522,4
WGGJX17701,3
WGGJX18504,7
WGGJX18507,10
WGGJX18510,3
WGGJX18907,3
WGGJX19315,3
WGGJX19516,6
WGGJX20509,3
WGGJX20703,3
WGGJX21112,23
WGHCX18702,12
WGHCX19712,6
WGHCX20711,3
WGLCM16221,6
WGLCM16601,9
WGLCM17203,6
WGLCM19504,9
WGLCM20301,9
WGLCM20303,9
WGLCM20707,9
WGLCM20709,12
WGLCW18991,6
WGRCM16201,6
WGRCM16301,18
WGRCM18713,6
WGRCM19510,9
WGRCM19512,9
WGRCM19711,4
WGRCM20308,3
WGRCW17702,6
WGRCW17707,6
WGRCW18304,6
WGRCW18701,9
WGRCW19707,6
WGRCX17509,3
WGRCX18716,3
WGRCX19508,9
WGRCX19703,6
WGRCX19706,15
WGRCX19904,6
WI4GX19704,3
WI4GX19705,3
WI4GX20511,18
WMPNA17602,12
WMPNA18505,3
WMPNA18605,6
WMPNA18606,3
WMPNA19504,6
WMPNA19604,3
WMPNM17305,6
WMPNM17310,6
WMPNM18404,7
WMPNM19303,9
WMPNM19404,6
WMPNM21204,12
WMPNS21102,6
WMPNS22102,6
WMPNW18706,6
WMPNW19803,6
WMPNW20702,6
WMTBA16751,3
WMTBA17603,6
WMTBA17901,6
WMTBA19503,6
WMTBM22202,6
WMTBS16021,6
WMTBS16061,6
WMTBS19101,6
WMTBS19207,6
WMTBS22101,6
WMTBS22105,9
WMTBW17807,6
WMTBW18702,6
WMTBW18802,5
WMTBW18803,6
WMTBW18805,3
WMTBW20701,6
WMTBW20707,3
WMTBW21703,6
WMTBW21707,3
WMTBW21731,6
WMTBW21903,6
WMTBX21100,3
WMTCA17402,14
WMTCA19402,3
WMTCM16301,15
WMTCM17303,12
WMTCM17312,6
WMTCM17323,9
WMTCM17324,18
WMTCM17325,15
WMTCM17551,15
WMTCM18302,9
WMTCM18305,6
WMTCM18307,9
WMTCM18406,6
WMTCM18407,6
WMTCM18409,6
WMTCM18412,6
WMTCM19305,3
WMTCM19401,6
WMTCM19516,3
WMTCM19524,3
WMTCM20204,3
WMTCM20218,15
WMTCM20304,12
WMTCM20305,3
WMTCM20321,9
WMTCM20411,3
WMTCX18301,9
WMUAA17603,3
WMUAA18521,6
WMUAM19402,6
WMUAM20402,6
WMUAM21201,14
WMUAM22204,8
WMUAW17802,6
WMUAW17805,6
WMUAW18704,6
WMUAW19704,3
WMUBM16221,6
WMUBW16832,6
WMUBW16834,3
WMVAM18302,12
WMVAM21201,8
WMVAW17803,3
WMVAW18801,6
